***Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.7000   4.5400  12.6000   0.2024   2.3398  0.40623E+02  0.40622E+02  0.53340E-03  0.45697E+02  0.13888E-01  0.77917E+00  0.44904E+02  0.10000E+01
   10.7000   4.5500  12.6000   0.2032   2.3450  0.40642E+02  0.40642E+02  0.53510E-03  0.45622E+02  0.13641E-01  0.77157E+00  0.44837E+02  0.10000E+01
   10.7000   4.5600  12.6000   0.2040   2.3501  0.40607E+02  0.40606E+02  0.53681E-03  0.45532E+02  0.13398E-01  0.76348E+00  0.44756E+02  0.10000E+01
   10.7000   4.5700  12.6000   0.2047   2.3553  0.40567E+02  0.40566E+02  0.53855E-03  0.45441E+02  0.13158E-01  0.75548E+00  0.44673E+02  0.10000E+01
   10.7000   4.5800  12.6000   0.2055   2.3604  0.40530E+02  0.40530E+02  0.54031E-03  0.45359E+02  0.12923E-01  0.74758E+00  0.44599E+02  0.10000E+01
   10.7000   4.5900  12.6000   0.2063   2.3656  0.40514E+02  0.40513E+02  0.54209E-03  0.45289E+02  0.12693E-01  0.73969E+00  0.44536E+02  0.10000E+01
   10.7000   4.6000  12.6000   0.2071   2.3708  0.40523E+02  0.40522E+02  0.54390E-03  0.45207E+02  0.12466E-01  0.73196E+00  0.44463E+02  0.10000E+01
   10.7000   4.6100  12.6000   0.2079   2.3759  0.40485E+02  0.40484E+02  0.54572E-03  0.45115E+02  0.12242E-01  0.72135E+00  0.44382E+02  0.10000E+01
   10.7000   4.6200  12.6000   0.2087   2.3811  0.40435E+02  0.40435E+02  0.54757E-03  0.45024E+02  0.12023E-01  0.71680E+00  0.44296E+02  0.10000E+01
   10.7000   4.6300  12.6000   0.2095   2.3862  0.40421E+02  0.40420E+02  0.54944E-03  0.44947E+02  0.11806E-01  0.70935E+00  0.44226E+02  0.10000E+01
   10.7000   4.6400  12.6000   0.2103   2.3914  0.40395E+02  0.40395E+02  0.55133E-03  0.44877E+02  0.11596E-01  0.70199E+00  0.44164E+02  0.10000E+01
   10.7000   4.6500  12.6000   0.2111   2.3965  0.40394E+02  0.40394E+02  0.55325E-03  0.44787E+02  0.11385E-01  0.69472E+00  0.44081E+02  0.10000E+01
   10.7000   4.6600  12.6000   0.2119   2.4017  0.40355E+02  0.40354E+02  0.55519E-03  0.44695E+02  0.11180E-01  0.68759E+00  0.43996E+02  0.10000E+01
   10.7000   4.6700  12.6000   0.2127   2.4068  0.40306E+02  0.40305E+02  0.55715E-03  0.44610E+02  0.10978E-01  0.68055E+00  0.43918E+02  0.10000E+01
   10.7000   4.6800  12.6000   0.2135   2.4120  0.40292E+02  0.40292E+02  0.55914E-03  0.44528E+02  0.10780E-01  0.67353E+00  0.43844E+02  0.10000E+01
   10.7000   4.6900  12.6000   0.2143   2.4171  0.40289E+02  0.40289E+02  0.56115E-03  0.44457E+02  0.10586E-01  0.66660E+00  0.43779E+02  0.10000E+01
   10.7000   4.7000  12.6000   0.2151   2.4223  0.40250E+02  0.40249E+02  0.56319E-03  0.44366E+02  0.10394E-01  0.65975E+00  0.43696E+02  0.10000E+01
   10.7000   4.7100  12.6000   0.2160   2.4274  0.40204E+02  0.40203E+02  0.56525E-03  0.44274E+02  0.10206E-01  0.65298E+00  0.43611E+02  0.10000E+01
   10.7000   4.7200  12.6000   0.2168   2.4326  0.40167E+02  0.40166E+02  0.56733E-03  0.44196E+02  0.10021E-01  0.64629E+00  0.43540E+02  0.10000E+01
   10.7000   4.7300  12.6000   0.2176   2.4378  0.40149E+02  0.40148E+02  0.56944E-03  0.44117E+02  0.98385E-02  0.63968E+00  0.43468E+02  0.10000E+01
   10.7000   4.7400  12.6000   0.2184   2.4429  0.40137E+02  0.40136E+02  0.57158E-03  0.44035E+02  0.96594E-02  0.63315E+00  0.43393E+02  0.10000E+01
   10.7000   4.7500  12.6000   0.2193   2.4481  0.40087E+02  0.40086E+02  0.57374E-03  0.43942E+02  0.94834E-02  0.62669E+00  0.43306E+02  0.10000E+01
   10.7000   4.7600  12.6000   0.2201   2.4532  0.40058E+02  0.40057E+02  0.57593E-03  0.43861E+02  0.93108E-02  0.62023E+00  0.43231E+02  0.10000E+01
   10.7000   4.7700  12.6000   0.2209   2.4584  0.40032E+02  0.40032E+02  0.57814E-03  0.43779E+02  0.91412E-02  0.61393E+00  0.43156E+02  0.10000E+01
   10.7000   4.7800  12.6000   0.2218   2.4635  0.40018E+02  0.40018E+02  0.58038E-03  0.43702E+02  0.89748E-02  0.60771E+00  0.43085E+02  0.10000E+01
   10.7000   4.7900  12.6000   0.2226   2.4687  0.39982E+02  0.39981E+02  0.58265E-03  0.43610E+02  0.88110E-02  0.60156E+00  0.42999E+02  0.10000E+01
   10.7000   4.8000  12.6000   0.2234   2.4738  0.39935E+02  0.39935E+02  0.58494E-03  0.43524E+02  0.86494E-02  0.59548E+00  0.42920E+02  0.10000E+01
   10.7000   4.8100  12.6000   0.2243   2.4790  0.39921E+02  0.39920E+02  0.58726E-03  0.43446E+02  0.84904E-02  0.58948E+00  0.42848E+02  0.10000E+01
   10.7000   4.8200  12.6000   0.2251   2.4841  0.39875E+02  0.39875E+02  0.58961E-03  0.43368E+02  0.83351E-02  0.58371E+00  0.42776E+02  0.10000E+01
   10.7000   4.8300  12.6000   0.2260   2.4893  0.39857E+02  0.39857E+02  0.59198E-03  0.43278E+02  0.81804E-02  0.57784E+00  0.42692E+02  0.10000E+01
   10.7000   4.8400  12.6000   0.2268   2.4944  0.39818E+02  0.39818E+02  0.59439E-03  0.43190E+02  0.80296E-02  0.57177E+00  0.42610E+02  0.10000E+01
   10.7000   4.8500  12.6000   0.2277   2.4996  0.39798E+02  0.39797E+02  0.59682E-03  0.43117E+02  0.78813E-02  0.56629E+00  0.42543E+02  0.10000E+01
   10.7000   4.8600  12.6000   0.2286   2.5048  0.39751E+02  0.39751E+02  0.59928E-03  0.43028E+02  0.77358E-02  0.56013E+00  0.42460E+02  0.10000E+01
   10.7000   4.8700  12.6000   0.2294   2.5099  0.39731E+02  0.39731E+02  0.60177E-03  0.42947E+02  0.75934E-02  0.55443E+00  0.42385E+02  0.10000E+01
   10.7000   4.8800  12.6000   0.2303   2.5151  0.39692E+02  0.39692E+02  0.60429E-03  0.42858E+02  0.74526E-02  0.54890E+00  0.42302E+02  0.10000E+01
   10.7000   4.8900  12.6000   0.2312   2.5202  0.39651E+02  0.39650E+02  0.60684E-03  0.42786E+02  0.73145E-02  0.54339E+00  0.42235E+02  0.10000E+01
   10.7000   4.9000  12.6000   0.2320   2.5254  0.39634E+02  0.39633E+02  0.60942E-03  0.42696E+02  0.71788E-02  0.53799E+00  0.42151E+02  0.10000E+01
   10.7000   4.9100  12.6000   0.2329   2.5305  0.39602E+02  0.39602E+02  0.61203E-03  0.42608E+02  0.70449E-02  0.53266E+00  0.42068E+02  0.10000E+01
   10.7000   4.9200  12.6000   0.2338   2.5357  0.39562E+02  0.39561E+02  0.61467E-03  0.42520E+02  0.69138E-02  0.52738E+00  0.41986E+02  0.10000E+01
   10.7000   4.9300  12.6000   0.2347   2.5408  0.39524E+02  0.39523E+02  0.61734E-03  0.42447E+02  0.67853E-02  0.52217E+00  0.41918E+02  0.10000E+01
   10.7000   4.9400  12.6000   0.2355   2.5460  0.39508E+02  0.39508E+02  0.62005E-03  0.42360E+02  0.66585E-02  0.51702E+00  0.41837E+02  0.10000E+01
   10.7000   4.9500  12.6000   0.2364   2.5511  0.39468E+02  0.39467E+02  0.62278E-03  0.42275E+02  0.65334E-02  0.51192E+00  0.41756E+02  0.10000E+01
   10.7000   4.9600  12.6000   0.2373   2.5563  0.39434E+02  0.39433E+02  0.62555E-03  0.42191E+02  0.64099E-02  0.50689E+00  0.41678E+02  0.10000E+01
   10.7000   4.9700  12.6000   0.2382   2.5614  0.39403E+02  0.39402E+02  0.62835E-03  0.42116E+02  0.62882E-02  0.50192E+00  0.41608E+02  0.10000E+01
   10.7000   4.9800  12.6000   0.2391   2.5666  0.39382E+02  0.39381E+02  0.63119E-03  0.42033E+02  0.61690E-02  0.49616E+00  0.41530E+02  0.10000E+01
   10.7000   4.9900  12.6000   0.2400   2.5718  0.39351E+02  0.39350E+02  0.63405E-03  0.41945E+02  0.60519E-02  0.49211E+00  0.41447E+02  0.10000E+01
   10.7000   5.0000  12.6000   0.2409   2.5769  0.39308E+02  0.39307E+02  0.63695E-03  0.41866E+02  0.59370E-02  0.48731E+00  0.41373E+02  0.10000E+01
   10.7000   5.0100  12.6000   0.2418   2.5821  0.39279E+02  0.39278E+02  0.63989E-03  0.41790E+02  0.58245E-02  0.48256E+00  0.41302E+02  0.10000E+01
   10.7000   5.0200  12.6000   0.2427   2.5872  0.39256E+02  0.39255E+02  0.64286E-03  0.41709E+02  0.57136E-02  0.47787E+00  0.41225E+02  0.10000E+01
   10.7000   5.0300  12.6000   0.2436   2.5924  0.39216E+02  0.39216E+02  0.64586E-03  0.41625E+02  0.56042E-02  0.47323E+00  0.41146E+02  0.10000E+01
   10.7000   5.0400  12.6000   0.2446   2.5975  0.39183E+02  0.39182E+02  0.64890E-03  0.41549E+02  0.54971E-02  0.46865E+00  0.41074E+02  0.10000E+01
   10.7000   5.0500  12.6000   0.2455   2.6027  0.39146E+02  0.39146E+02  0.65198E-03  0.41474E+02  0.53917E-02  0.46537E+00  0.41003E+02  0.10000E+01
   10.7000   5.0600  12.6000   0.2464   2.6078  0.39130E+02  0.39130E+02  0.65509E-03  0.41388E+02  0.52883E-02  0.46070E+00  0.40923E+02  0.10000E+01
   10.7000   5.0700  12.6000   0.2473   2.6130  0.39100E+02  0.39100E+02  0.65824E-03  0.41307E+02  0.51878E-02  0.45522E+00  0.40847E+02  0.10000E+01
   10.7000   5.0800  12.6000   0.2483   2.6181  0.39059E+02  0.39059E+02  0.66143E-03  0.41222E+02  0.50868E-02  0.45084E+00  0.40766E+02  0.10000E+01
   10.7000   5.0900  12.6000   0.2492   2.6233  0.39023E+02  0.39022E+02  0.66465E-03  0.41149E+02  0.49888E-02  0.44652E+00  0.40697E+02  0.10000E+01
   10.7000   5.1000  12.6000   0.2501   2.6284  0.39005E+02  0.39004E+02  0.66791E-03  0.41065E+02  0.48926E-02  0.44225E+00  0.40618E+02  0.10000E+01
   10.7000   5.1100  12.6000   0.2511   2.6336  0.38978E+02  0.38978E+02  0.67121E-03  0.40984E+02  0.47980E-02  0.43803E+00  0.40541E+02  0.10000E+01
   10.7000   5.1200  12.6000   0.2520   2.6388  0.38934E+02  0.38933E+02  0.67455E-03  0.40898E+02  0.47051E-02  0.43386E+00  0.40460E+02  0.10000E+01
   10.7000   5.1300  12.6000   0.2529   2.6439  0.38916E+02  0.38916E+02  0.67793E-03  0.40824E+02  0.46138E-02  0.42975E+00  0.40390E+02  0.10000E+01
   10.7000   5.1400  12.6000   0.2539   2.6491  0.38872E+02  0.38872E+02  0.68135E-03  0.40746E+02  0.45242E-02  0.42569E+00  0.40315E+02  0.10000E+01
   10.7000   5.1500  12.6000   0.2548   2.6542  0.38853E+02  0.38853E+02  0.68481E-03  0.40660E+02  0.44362E-02  0.42167E+00  0.40234E+02  0.10000E+01
   10.7000   5.1600  12.6000   0.2558   2.6594  0.38804E+02  0.38803E+02  0.68831E-03  0.40574E+02  0.43497E-02  0.41770E+00  0.40152E+02  0.10000E+01
   10.7000   5.1700  12.6000   0.2568   2.6645  0.38789E+02  0.38788E+02  0.69186E-03  0.40491E+02  0.42647E-02  0.41371E+00  0.40073E+02  0.10000E+01
   10.7000   5.1800  12.6000   0.2577   2.6697  0.38766E+02  0.38765E+02  0.69544E-03  0.40418E+02  0.41814E-02  0.40982E+00  0.40004E+02  0.10000E+01
   10.7000   5.1900  12.6000   0.2587   2.6748  0.38719E+02  0.38719E+02  0.69907E-03  0.40329E+02  0.40995E-02  0.40598E+00  0.39919E+02  0.10000E+01
   10.7000   5.2000  12.6000   0.2597   2.6800  0.38677E+02  0.38676E+02  0.70274E-03  0.40250E+02  0.40190E-02  0.40218E+00  0.39844E+02  0.10000E+01
   10.7000   5.2100  12.6000   0.2606   2.6851  0.38653E+02  0.38653E+02  0.70646E-03  0.40173E+02  0.39402E-02  0.39842E+00  0.39770E+02  0.10000E+01
   10.7000   5.2200  12.6000   0.2616   2.6903  0.38636E+02  0.38635E+02  0.71021E-03  0.40094E+02  0.38626E-02  0.39473E+00  0.39695E+02  0.10000E+01
   10.7000   5.2300  12.6000   0.2626   2.6954  0.38584E+02  0.38583E+02  0.71402E-03  0.40007E+02  0.37863E-02  0.39106E+00  0.39612E+02  0.10000E+01
   10.7000   5.2400  12.6000   0.2636   2.7006  0.38553E+02  0.38552E+02  0.71787E-03  0.39926E+02  0.37116E-02  0.38743E+00  0.39535E+02  0.10000E+01
   10.7000   5.2500  12.6000   0.2646   2.7058  0.38546E+02  0.38546E+02  0.72177E-03  0.39853E+02  0.36381E-02  0.38385E+00  0.39466E+02  0.10000E+01
   10.7000   5.2600  12.6000   0.2656   2.7109  0.38500E+02  0.38500E+02  0.72571E-03  0.39761E+02  0.35665E-02  0.38031E+00  0.39377E+02  0.10000E+01
   10.7000   5.2700  12.6000   0.2665   2.7161  0.38450E+02  0.38449E+02  0.72970E-03  0.39679E+02  0.34958E-02  0.37681E+00  0.39299E+02  0.10000E+01
   10.7000   5.2800  12.6000   0.2675   2.7212  0.38413E+02  0.38412E+02  0.73374E-03  0.39607E+02  0.34260E-02  0.37335E+00  0.39230E+02  0.10000E+01
   10.7000   5.2900  12.6000   0.2685   2.7264  0.38400E+02  0.38399E+02  0.73783E-03  0.39516E+02  0.33577E-02  0.36993E+00  0.39143E+02  0.10000E+01
   10.7000   5.3000  12.6000   0.2696   2.7315  0.38345E+02  0.38344E+02  0.74196E-03  0.39421E+02  0.32905E-02  0.36655E+00  0.39051E+02  0.10000E+01
   10.7000   5.3100  12.6000   0.2706   2.7367  0.38310E+02  0.38309E+02  0.74615E-03  0.39339E+02  0.32250E-02  0.36321E+00  0.38973E+02  0.10000E+01
   10.7000   5.3200  12.6000   0.2716   2.7418  0.38299E+02  0.38298E+02  0.75039E-03  0.39264E+02  0.31603E-02  0.35991E+00  0.38901E+02  0.10000E+01
   10.7000   5.3300  12.6000   0.2726   2.7470  0.38248E+02  0.38247E+02  0.75468E-03  0.39167E+02  0.30967E-02  0.35665E+00  0.38807E+02  0.10000E+01
   10.7000   5.3400  12.6000   0.2736   2.7521  0.38187E+02  0.38186E+02  0.75902E-03  0.39079E+02  0.30345E-02  0.35342E+00  0.38722E+02  0.10000E+01
   10.7000   5.3500  12.6000   0.2746   2.7573  0.38152E+02  0.38151E+02  0.76341E-03  0.39006E+02  0.29734E-02  0.35023E+00  0.38653E+02  0.10000E+01
   10.7000   5.3600  12.6000   0.2757   2.7624  0.38137E+02  0.38136E+02  0.76786E-03  0.38911E+02  0.29138E-02  0.34708E+00  0.38561E+02  0.10000E+01
   10.7000   5.3700  12.6000   0.2767   2.7676  0.38067E+02  0.38066E+02  0.77236E-03  0.38812E+02  0.28551E-02  0.34396E+00  0.38465E+02  0.10000E+01
   10.7000   5.3800  12.6000   0.2777   2.7728  0.38028E+02  0.38027E+02  0.77692E-03  0.38736E+02  0.27973E-02  0.34088E+00  0.38392E+02  0.10000E+01
   10.7000   5.3900  12.6000   0.2788   2.7779  0.38020E+02  0.38019E+02  0.78153E-03  0.38647E+02  0.27408E-02  0.33783E+00  0.38307E+02  0.10000E+01
   10.7000   5.4000  12.6000   0.2798   2.7831  0.37952E+02  0.37951E+02  0.78620E-03  0.38542E+02  0.26853E-02  0.33482E+00  0.38205E+02  0.10000E+01
   10.7000   5.4100  12.6000   0.2809   2.7882  0.37891E+02  0.37891E+02  0.79093E-03  0.38454E+02  0.26307E-02  0.33185E+00  0.38119E+02  0.10000E+01
   10.7000   5.4200  12.6000   0.2819   2.7934  0.37888E+02  0.37887E+02  0.79571E-03  0.38375E+02  0.25771E-02  0.32890E+00  0.38044E+02  0.10000E+01
   10.7000   5.4300  12.6000   0.2830   2.7985  0.37820E+02  0.37819E+02  0.80056E-03  0.38274E+02  0.25247E-02  0.32599E+00  0.37946E+02  0.10000E+01
   10.7000   5.4400  12.6000   0.2840   2.8037  0.37751E+02  0.37750E+02  0.80546E-03  0.38175E+02  0.24732E-02  0.32326E+00  0.37849E+02  0.10000E+01
   10.7000   5.4500  12.6000   0.2851   2.8088  0.37747E+02  0.37746E+02  0.81043E-03  0.38097E+02  0.24226E-02  0.32049E+00  0.37774E+02  0.10000E+01
   10.7000   5.4600  12.6000   0.2862   2.8140  0.37678E+02  0.37677E+02  0.81546E-03  0.37989E+02  0.23729E-02  0.31747E+00  0.37669E+02  0.10000E+01
   10.7000   5.4700  12.6000   0.2872   2.8191  0.37612E+02  0.37612E+02  0.82055E-03  0.37886E+02  0.23241E-02  0.31469E+00  0.37569E+02  0.10000E+01
   10.7000   5.4800  12.6000   0.2883   2.8243  0.37552E+02  0.37551E+02  0.82570E-03  0.37808E+02  0.22762E-02  0.31196E+00  0.37494E+02  0.10000E+01
   10.7000   5.4900  12.6000   0.2894   2.8294  0.37523E+02  0.37522E+02  0.83092E-03  0.37700E+02  0.22293E-02  0.30925E+00  0.37388E+02  0.10000E+01
   10.7000   5.5000  12.6000   0.2905   2.8346  0.37455E+02  0.37454E+02  0.83620E-03  0.37593E+02  0.21841E-02  0.30658E+00  0.37285E+02  0.10000E+01
   10.7000   5.5100  12.6000   0.2916   2.8398  0.37386E+02  0.37385E+02  0.84155E-03  0.37517E+02  0.21382E-02  0.30393E+00  0.37211E+02  0.10000E+01
   10.7000   5.5200  12.6000   0.2927   2.8449  0.37357E+02  0.37356E+02  0.84697E-03  0.37399E+02  0.20935E-02  0.30131E+00  0.37096E+02  0.10000E+01
   10.7000   5.5300  12.6000   0.2938   2.8501  0.37287E+02  0.37286E+02  0.85245E-03  0.37295E+02  0.20499E-02  0.29873E+00  0.36994E+02  0.10000E+01
   10.7000   5.5400  12.6000   0.2949   2.8552  0.37210E+02  0.37210E+02  0.85801E-03  0.37214E+02  0.20073E-02  0.29616E+00  0.36916E+02  0.10000E+01
   10.7000   5.5500  12.6000   0.2960   2.8604  0.37176E+02  0.37175E+02  0.86363E-03  0.37103E+02  0.19653E-02  0.29364E+00  0.36807E+02  0.10000E+01
   10.7000   5.5600  12.6000   0.2971   2.8655  0.37107E+02  0.37106E+02  0.86933E-03  0.36998E+02  0.19242E-02  0.29114E+00  0.36705E+02  0.10000E+01
   10.7000   5.5700  12.6000   0.2982   2.8707  0.37027E+02  0.37026E+02  0.87510E-03  0.36905E+02  0.18839E-02  0.28866E+00  0.36614E+02  0.10000E+01
   10.7000   5.5800  12.6000   0.2993   2.8758  0.36985E+02  0.36984E+02  0.88094E-03  0.36793E+02  0.18443E-02  0.28621E+00  0.36505E+02  0.10000E+01
   10.7000   5.5900  12.6000   0.3004   2.8810  0.36916E+02  0.36915E+02  0.88686E-03  0.36687E+02  0.18056E-02  0.28381E+00  0.36401E+02  0.10000E+01
   10.7000   5.6000  12.6000   0.3016   2.8861  0.36843E+02  0.36842E+02  0.89285E-03  0.36587E+02  0.17676E-02  0.28120E+00  0.36304E+02  0.10000E+01
   10.7000   5.6100  12.6000   0.3027   2.8913  0.36784E+02  0.36784E+02  0.89892E-03  0.36477E+02  0.17300E-02  0.27882E+00  0.36197E+02  0.10000E+01
   10.7000   5.6200  12.6000   0.3038   2.8964  0.36716E+02  0.36715E+02  0.90507E-03  0.36373E+02  0.16933E-02  0.27647E+00  0.36095E+02  0.10000E+01
   10.7000   5.6300  12.6000   0.3050   2.9016  0.36646E+02  0.36645E+02  0.91130E-03  0.36267E+02  0.16574E-02  0.27415E+00  0.35991E+02  0.10000E+01
   10.7000   5.6400  12.6000   0.3061   2.9068  0.36578E+02  0.36577E+02  0.91761E-03  0.36159E+02  0.16220E-02  0.27185E+00  0.35886E+02  0.10000E+01
   10.7000   5.6500  12.6000   0.3073   2.9119  0.36507E+02  0.36506E+02  0.92400E-03  0.36049E+02  0.15874E-02  0.26755E+00  0.35780E+02  0.10000E+01
   10.7000   5.6600  12.6000   0.3084   2.9171  0.36418E+02  0.36417E+02  0.93048E-03  0.35943E+02  0.15535E-02  0.26731E+00  0.35674E+02  0.10000E+01
   10.7000   5.6700  12.6000   0.3096   2.9222  0.36364E+02  0.36363E+02  0.93704E-03  0.35834E+02  0.15202E-02  0.26530E+00  0.35567E+02  0.10000E+01
   10.7000   5.6800  12.6000   0.3107   2.9274  0.36291E+02  0.36291E+02  0.94368E-03  0.35722E+02  0.14876E-02  0.26340E+00  0.35457E+02  0.10000E+01
   10.7000   5.6900  12.6000   0.3119   2.9325  0.36239E+02  0.36238E+02  0.95042E-03  0.35618E+02  0.14557E-02  0.26126E+00  0.35355E+02  0.10000E+01
   10.7000   5.7000  12.6000   0.3131   2.9377  0.36145E+02  0.36144E+02  0.95724E-03  0.35507E+02  0.14243E-02  0.25914E+00  0.35246E+02  0.10000E+01
   10.7000   5.7100  12.6000   0.3143   2.9428  0.36068E+02  0.36067E+02  0.96415E-03  0.35395E+02  0.13935E-02  0.25705E+00  0.35137E+02  0.10000E+01
   10.7000   5.7200  12.6000   0.3155   2.9480  0.36010E+02  0.36009E+02  0.97115E-03  0.35290E+02  0.13634E-02  0.25498E+00  0.35033E+02  0.10000E+01
   10.7000   5.7300  12.6000   0.3166   2.9531  0.35921E+02  0.35920E+02  0.97825E-03  0.35177E+02  0.13338E-02  0.25294E+00  0.34923E+02  0.10000E+01
   10.7000   5.7400  12.6000   0.3178   2.9583  0.35836E+02  0.35835E+02  0.98544E-03  0.35074E+02  0.13047E-02  0.25092E+00  0.34822E+02  0.10000E+01
   10.7000   3.0000  12.8000   0.1104   1.5954  0.42264E+02  0.42263E+02  0.41582E-03  0.60113E+02  0.17920E+00  0.41939E+01  0.55740E+02  0.10000E+01
   10.7000   3.0100  12.8000   0.1109   1.6007  0.42223E+02  0.42223E+02  0.41541E-03  0.59929E+02  0.17593E+00  0.41407E+01  0.55613E+02  0.10000E+01
   10.7000   3.0200  12.8000   0.1114   1.6060  0.42187E+02  0.42186E+02  0.41502E-03  0.59744E+02  0.17272E+00  0.40864E+01  0.55485E+02  0.10000E+01
   10.7000   3.0300  12.8000   0.1120   1.6114  0.42146E+02  0.42146E+02  0.41463E-03  0.59560E+02  0.16957E+00  0.40349E+01  0.55356E+02  0.10000E+01
   10.7000   3.0400  12.8000   0.1125   1.6167  0.42103E+02  0.42103E+02  0.41426E-03  0.59385E+02  0.16650E+00  0.39841E+01  0.55235E+02  0.10000E+01
   10.7000   3.0500  12.8000   0.1130   1.6220  0.42060E+02  0.42059E+02  0.41389E-03  0.59207E+02  0.16347E+00  0.39340E+01  0.55109E+02  0.10000E+01
   10.7000   3.0600  12.8000   0.1135   1.6273  0.42019E+02  0.42019E+02  0.41354E-03  0.59029E+02  0.16051E+00  0.38846E+01  0.54984E+02  0.10000E+01
   10.7000   3.0700  12.8000   0.1140   1.6326  0.41990E+02  0.41990E+02  0.41320E-03  0.58856E+02  0.15762E+00  0.38358E+01  0.54863E+02  0.10000E+01
   10.7000   3.0800  12.8000   0.1145   1.6380  0.41945E+02  0.41945E+02  0.41287E-03  0.58671E+02  0.15480E+00  0.37878E+01  0.54728E+02  0.10000E+01
   10.7000   3.0900  12.8000   0.1151   1.6433  0.41904E+02  0.41903E+02  0.41255E-03  0.58491E+02  0.15203E+00  0.37403E+01  0.54599E+02  0.10000E+01
   10.7000   3.1000  12.8000   0.1156   1.6486  0.41879E+02  0.41878E+02  0.41224E-03  0.58330E+02  0.14932E+00  0.36935E+01  0.54487E+02  0.10000E+01
   10.7000   3.1100  12.8000   0.1161   1.6539  0.41830E+02  0.41829E+02  0.41194E-03  0.58156E+02  0.14666E+00  0.36474E+01  0.54362E+02  0.10000E+01
   10.7000   3.1200  12.8000   0.1166   1.6592  0.41786E+02  0.41785E+02  0.41166E-03  0.57985E+02  0.14405E+00  0.36019E+01  0.54239E+02  0.10000E+01
   10.7000   3.1300  12.8000   0.1172   1.6645  0.41748E+02  0.41748E+02  0.41138E-03  0.57817E+02  0.14148E+00  0.35570E+01  0.54119E+02  0.10000E+01
   10.7000   3.1400  12.8000   0.1177   1.6699  0.41707E+02  0.41707E+02  0.41112E-03  0.57650E+02  0.13897E+00  0.35127E+01  0.53998E+02  0.10000E+01
   10.7000   3.1500  12.8000   0.1182   1.6752  0.41686E+02  0.41686E+02  0.41087E-03  0.57492E+02  0.13650E+00  0.34690E+01  0.53886E+02  0.10000E+01
   10.7000   3.1600  12.8000   0.1188   1.6805  0.41648E+02  0.41647E+02  0.41063E-03  0.57321E+02  0.13407E+00  0.34260E+01  0.53761E+02  0.10000E+01
   10.7000   3.1700  12.8000   0.1193   1.6858  0.41596E+02  0.41596E+02  0.41040E-03  0.57158E+02  0.13169E+00  0.33834E+01  0.53642E+02  0.10000E+01
   10.7000   3.1800  12.8000   0.1198   1.6911  0.41577E+02  0.41576E+02  0.41018E-03  0.57006E+02  0.12935E+00  0.33415E+01  0.53535E+02  0.10000E+01
   10.7000   3.1900  12.8000   0.1204   1.6965  0.41540E+02  0.41539E+02  0.40997E-03  0.56841E+02  0.12706E+00  0.33000E+01  0.53414E+02  0.10000E+01
   10.7000   3.2000  12.8000   0.1209   1.7018  0.41491E+02  0.41490E+02  0.40977E-03  0.56680E+02  0.12481E+00  0.32592E+01  0.53296E+02  0.10000E+01
   10.7000   3.2100  12.8000   0.1215   1.7071  0.41453E+02  0.41452E+02  0.40958E-03  0.56520E+02  0.12259E+00  0.32189E+01  0.53179E+02  0.10000E+01
   10.7000   3.2200  12.8000   0.1220   1.7124  0.41416E+02  0.41416E+02  0.40941E-03  0.56369E+02  0.12042E+00  0.31791E+01  0.53070E+02  0.10000E+01
   10.7000   3.2300  12.8000   0.1225   1.7177  0.41398E+02  0.41397E+02  0.40924E-03  0.56216E+02  0.11828E+00  0.31399E+01  0.52958E+02  0.10000E+01
   10.7000   3.2400  12.8000   0.1231   1.7230  0.41352E+02  0.41352E+02  0.40909E-03  0.56056E+02  0.11619E+00  0.31012E+01  0.52838E+02  0.10000E+01
   10.7000   3.2500  12.8000   0.1236   1.7284  0.41310E+02  0.41310E+02  0.40894E-03  0.55902E+02  0.11414E+00  0.30629E+01  0.52725E+02  0.10000E+01
   10.7000   3.2600  12.8000   0.1242   1.7337  0.41294E+02  0.41293E+02  0.40881E-03  0.55757E+02  0.11213E+00  0.30251E+01  0.52620E+02  0.10000E+01
   10.7000   3.2700  12.8000   0.1247   1.7390  0.41252E+02  0.41251E+02  0.40869E-03  0.55601E+02  0.11015E+00  0.29879E+01  0.52503E+02  0.10000E+01
   10.7000   3.2800  12.8000   0.1253   1.7443  0.41208E+02  0.41208E+02  0.40858E-03  0.55447E+02  0.10821E+00  0.29512E+01  0.52388E+02  0.10000E+01
   10.7000   3.2900  12.8000   0.1258   1.7496  0.41174E+02  0.41174E+02  0.40848E-03  0.55297E+02  0.10629E+00  0.29150E+01  0.52275E+02  0.10000E+01
   10.7000   3.3000  12.8000   0.1264   1.7550  0.41161E+02  0.41161E+02  0.40839E-03  0.55162E+02  0.10442E+00  0.28793E+01  0.52179E+02  0.10000E+01
   10.7000   3.3100  12.8000   0.1269   1.7603  0.41116E+02  0.41116E+02  0.40831E-03  0.55009E+02  0.10259E+00  0.28439E+01  0.52062E+02  0.10000E+01
   10.7000   3.3200  12.8000   0.1275   1.7656  0.41078E+02  0.41078E+02  0.40824E-03  0.54873E+02  0.10078E+00  0.28091E+01  0.51963E+02  0.10000E+01
